miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-mir-3156-1	0	0.000000	N
hsa-mir-3156-2	0	0.000000	N
hsa-mir-3156-3	0	0.000000	N
hsa-mir-3157	5	0.977597	N
hsa-mir-3158-1	1	0.195519	N
hsa-mir-3158-2	2	0.391039	N
hsa-mir-3159	0	0.000000	N
hsa-mir-3160-1	0	0.000000	N
hsa-mir-3160-2	0	0.000000	N
hsa-mir-3161	0	0.000000	N
hsa-mir-3162	0	0.000000	N
hsa-mir-3163	0	0.000000	N
hsa-mir-3164	1	0.195519	N
hsa-mir-3165	0	0.000000	N
hsa-mir-3166	0	0.000000	N
hsa-mir-3167	0	0.000000	N
hsa-mir-3168	0	0.000000	N
hsa-mir-3169	0	0.000000	N
hsa-mir-3170	2	0.391039	N
hsa-mir-3171	1	0.195519	N
hsa-mir-3173	11	2.150713	N
hsa-mir-3174	1	0.195519	N
hsa-mir-3175	0	0.000000	N
hsa-mir-3176	1	0.195519	N
hsa-mir-3177	0	0.000000	N
hsa-mir-3178	0	0.000000	N
hsa-mir-3179-1	0	0.000000	N
hsa-mir-3179-2	0	0.000000	N
hsa-mir-3179-3	0	0.000000	N
hsa-mir-3179-4	0	0.000000	N
hsa-mir-3180-1	0	0.000000	N
hsa-mir-3180-2	0	0.000000	N
hsa-mir-3180-3	0	0.000000	N
hsa-mir-3180-4	1	0.195519	N
hsa-mir-3180-5	0	0.000000	N
hsa-mir-3181	0	0.000000	N
hsa-mir-3182	0	0.000000	N
hsa-mir-3183	1	0.195519	N
hsa-mir-3184	0	0.000000	N
hsa-mir-3185	0	0.000000	N
hsa-mir-3186	0	0.000000	N
hsa-mir-3187	4	0.782078	N
hsa-mir-3188	2	0.391039	N
hsa-mir-3189	0	0.000000	N
hsa-mir-3190	0	0.000000	N
hsa-mir-3191	0	0.000000	N
hsa-mir-3192	0	0.000000	N
hsa-mir-3193	3	0.586558	N
hsa-mir-3194	1	0.195519	N
hsa-mir-3195	1	0.195519	N
hsa-mir-3196	0	0.000000	N
hsa-mir-3197	0	0.000000	N
hsa-mir-3198-1	1	0.195519	N
hsa-mir-3198-2	0	0.000000	N
hsa-mir-3199-1	2	0.391039	N
hsa-mir-3199-2	4	0.782078	N
hsa-mir-32	388	75.861527	N
hsa-mir-3200	1	0.195519	N
hsa-mir-3201	0	0.000000	N
hsa-mir-3202-1	1	0.195519	N
hsa-mir-3202-2	2	0.391039	N
hsa-mir-320a	3674	718.338273	Y
hsa-mir-320b-1	7	1.368636	Y
hsa-mir-320b-2	17	3.323830	Y
hsa-mir-320c-1	4	0.782078	N
hsa-mir-320c-2	1	0.195519	N
hsa-mir-320d-1	1	0.195519	N
hsa-mir-320d-2	1	0.195519	N
hsa-mir-320e	0	0.000000	N
hsa-mir-323a	48	9.384931	N
hsa-mir-323b	29	5.670063	N
hsa-mir-324	312	61.002053	N
hsa-mir-325	0	0.000000	N
hsa-mir-326	6	1.173116	N
hsa-mir-328	495	96.782103	N
hsa-mir-329-1	5	0.977597	N
hsa-mir-329-2	5	0.977597	N
hsa-mir-330	94	18.378824	N
hsa-mir-331	138	26.981677	N
hsa-mir-335	581	113.596771	N
hsa-mir-337	202	39.494919	N
hsa-mir-338	2236	437.181377	N
hsa-mir-339	212	41.450113	N
hsa-mir-33a	372	72.733217	N
hsa-mir-33b	34	6.647660	N
hsa-mir-340	330	64.521402	N
hsa-mir-342	2853	557.816846	N
hsa-mir-345	150	29.327910	N
hsa-mir-346	0	0.000000	N
hsa-mir-34a	827	161.694543	N
hsa-mir-34b	128	25.026483	N
hsa-mir-34c	871	170.297397	N
hsa-mir-3529	0	0.000000	N
hsa-mir-3591	0	0.000000	N
hsa-mir-3605	16	3.128310	N
hsa-mir-3606	0	0.000000	N
hsa-mir-3607	227	44.382904	N
hsa-mir-3609	2	0.391039	N
